qa_type,temperature,question1,question2,similarity
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What is the percentage of the entity's gross global Scope 1 greenhouse gas emissions that are from methane?,0.4401052
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,Which of the following is NOT an example of an emissions-limiting regulation covered under EM-MD-110a.1?,0.13131432
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,Which of the following is NOT a category of emissions that the entity may discuss in its strategy or plan to manage Scope 1 emissions under EM-MD-110a.2?,0.18693905
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,"Under EM-MD-110a.2, which of the following is NOT a required element for the entity to discuss regarding its emission reduction targets?",0.12903382
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What is the total energy consumed by companies in the Aerospace & Defense industry?,0.3541764
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What percentage of the energy consumed by companies in the Aerospace & Defense industry is grid electricity?,0.37139052
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What percentage of the energy consumed by companies in the Aerospace & Defense industry is renewable energy?,0.40705174
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What type of alternative energy-related products do companies in the Aerospace & Defense industry sell?,0.2022484
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What is the gross global Scope 1 emissions for the Agricultural Products industry?,0.34616527
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What does the Agricultural Products industry discuss in its long-term and short-term strategy or plan to manage Scope 1 emissions?,0.2642598
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What metric does the Agricultural Products industry use to disclose its fleet fuel consumed?,0.376692
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What does the Agricultural Products industry disclose about its operational energy consumed?,0.39227173
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What is the definition of 'financed emissions' according to the SASB standard?,0.18169272
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,"According to the SASB standard, what is the scope of disclosure for the metric 'Gross exposure to carbon-related industries'?",0.23650572
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,What is the definition of 'gross exposure' according to the SASB standard?,0.18827252
single_hop,0,What percentage of the entity's revenue is from eggs that originated from a cage-free environment?,"According to the SASB standard, what is the scope of disclosure for the metric 'For each industry by asset class: (1) absolute gross (a) Scope 1 emissions, (b) Scope 2 emissions, (c) Scope 3 emissions and (2) gross exposure (i.e., financed emissions)'?",0.12812033
single_hop,0,What is the definition of Scope 1 emissions according to the SASB standards?,What is the definition of alternative fuel according to the SASB standards?,0.5321391
single_hop,0,What is the definition of Scope 1 emissions according to the SASB standards?,What is the definition of sustainable fuel according to the SASB standards?,0.5822667
single_hop,0,What is the definition of Scope 1 emissions according to the SASB standards?,What is the definition of the TR-AF-430a.1 metric according to the SASB standards?,0.52934647
